forumid;forumname;fileid;filename;posturl;status
368;Wykaz obowiązujących zarządzeń Rektora Politechniki Łódzkiej;1484771;ROO 021_1_2024_1.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13589#p16074;unknown
368;Wykaz obowiązujących zarządzeń Rektora Politechniki Łódzkiej;1642214;ROO 021_2_2025_12.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14855#p17345;unknown
368;Wykaz obowiązujących zarządzeń Rektora Politechniki Łódzkiej;37365;RRZ_021_2_2013.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=6031#p7611;unknown
368;Wykaz obowiązujących zarządzeń Rektora Politechniki Łódzkiej;41777;RRZ_021_2_2014.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=6035#p7615;unknown
368;Wykaz obowiązujących zarządzeń Rektora Politechniki Łódzkiej;58283;RRZ_021_2_2015.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=6378#p7962;unknown
368;Wykaz obowiązujących zarządzeń Rektora Politechniki Łódzkiej;93634;RRZ_021_6_2016_271.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=6691#p8279;unknown
1258;Zarządzenia Rok 2025;1642659;Z_1_2025 15_01_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14857#p17347;current
1258;Zarządzenia Rok 2025;1642661;Z_1_2025 15_01_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14857#p17347;current
1258;Zarządzenia Rok 2025;1669608;Z_10_2025 21_03_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15409#p17900;current
1258;Zarządzenia Rok 2025;1669610;Z_10_2025 21_03_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15409#p17900;current
1258;Zarządzenia Rok 2025;1675875;Z_11_2025 27_03_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15423#p17914;current
1258;Zarządzenia Rok 2025;1675877;Z_11_2025 27_03_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15423#p17914;current
1258;Zarządzenia Rok 2025;1676950;Z_12_2025 01_04_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15442#p17933;current
1258;Zarządzenia Rok 2025;1676952;Z_12_2025 01_04_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15442#p17933;current
1258;Zarządzenia Rok 2025;1678075;Z_13_2025 07_04_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15462#p17953;current
1258;Zarządzenia Rok 2025;1678073;Z_13_2025 07_04_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15462#p17953;current
1258;Zarządzenia Rok 2025;1689690;Z_14_2025 21_05_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15574#p18065;current
1258;Zarządzenia Rok 2025;1689692;Z_14_2025 21_05_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15574#p18065;current
1258;Zarządzenia Rok 2025;1691249;Z_15_2025 21_05_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15575#p18066;current
1258;Zarządzenia Rok 2025;1691251;Z_15_2025 21_05_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15575#p18066;current
1258;Zarządzenia Rok 2025;1705012;Z_16_2025 16_06_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15663#p18154;current
1258;Zarządzenia Rok 2025;1705014;Z_16_2025 16_06_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15663#p18154;current
1258;Zarządzenia Rok 2025;1705036;Z_17_2025 16_06_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15664#p18155;current
1258;Zarządzenia Rok 2025;1705038;Z_17_2025 16_06_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15664#p18155;current
1258;Zarządzenia Rok 2025;1705078;Z_18_2025 16_06_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15666#p18157;current
1258;Zarządzenia Rok 2025;1705076;Z_18_2025 16_06_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15666#p18157;current
1258;Zarządzenia Rok 2025;1705192;Z_19_2025 17_06_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15667#p18158;current
1258;Zarządzenia Rok 2025;1705194;Z_19_2025 17_06_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15667#p18158;current
1258;Zarządzenia Rok 2025;1650529;Z_2_2025 27_01_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15231#p17721;current
1258;Zarządzenia Rok 2025;1650527;Z_2_2025 27_01_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15231#p17721;current
1258;Zarządzenia Rok 2025;1705223;Z_20_2025 17_06_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15668#p18159;current
1258;Zarządzenia Rok 2025;1705225;Z_20_2025 17_06_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15668#p18159;current
1258;Zarządzenia Rok 2025;1705396;Z_21_2025 18_06_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15670#p18161;current
1258;Zarządzenia Rok 2025;1705394;Z_21_2025 18_06_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15670#p18161;current
1258;Zarządzenia Rok 2025;1707488;Z_22_2025 20_06_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15671#p18162;current
1258;Zarządzenia Rok 2025;1707486;Z_22_2025 20_06_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15671#p18162;current
1258;Zarządzenia Rok 2025;1709468;Z_23_2025 30_06_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15716#p18207;obsolete
1258;Zarządzenia Rok 2025;1709470;Z_23_2025 30_06_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15716#p18207;obsolete
1258;Zarządzenia Rok 2025;1714540;Z_23_2025 tj_29_07_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15716#p18207;current
1258;Zarządzenia Rok 2025;1714541;Z_23_2025 tj_29_07_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15716#p18207;current
1258;Zarządzenia Rok 2025;1709476;Z_24_2025 30_06_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15717#p18208;current
1258;Zarządzenia Rok 2025;1709474;Z_24_2025 30_06_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15717#p18208;current
1258;Zarządzenia Rok 2025;1709495;Z_25_2025 30_06_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15718#p18209;current
1258;Zarządzenia Rok 2025;1709497;Z_25_2025 30_06_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15718#p18209;current
1258;Zarządzenia Rok 2025;1713636;Z_26_2025 22_07_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15771#p18262;current
1258;Zarządzenia Rok 2025;1713638;Z_26_2025 22_07_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15771#p18262;current
1258;Zarządzenia Rok 2025;1714547;Z_27_2025 29_07_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15775#p18266;current
1258;Zarządzenia Rok 2025;1714545;Z_27_2025 29_07_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15775#p18266;current
1258;Zarządzenia Rok 2025;1716040;Z_28_2025 04_08_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15779#p18270;current
1258;Zarządzenia Rok 2025;1716042;Z_28_2025 04_08_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15779#p18270;current
1258;Zarządzenia Rok 2025;1722307;Z_29_2025 15_09_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15824#p18315;current
1258;Zarządzenia Rok 2025;1722309;Z_29_2025 15_09_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15824#p18315;current
1258;Zarządzenia Rok 2025;1650938;Z_3_2025 29_01_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15235#p17725;current
1258;Zarządzenia Rok 2025;1650937;Z_3_2025 29_01_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15235#p17725;current
1258;Zarządzenia Rok 2025;1722343;Z_30_2025 15_09_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15825#p18316;current
1258;Zarządzenia Rok 2025;1722345;Z_30_2025 15_09_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15825#p18316;current
1258;Zarządzenia Rok 2025;1726674;Z_31_2025 23_09_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15841#p18332;current
1258;Zarządzenia Rok 2025;1726672;Z_31_2025 23_09_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15841#p18332;current
1258;Zarządzenia Rok 2025;1726792;Z_32_2025 24_09_ 2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15843#p18334;current
1258;Zarządzenia Rok 2025;1726790;Z_32_2025 24_09_ 2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15843#p18334;current
1258;Zarządzenia Rok 2025;1726813;Z_33_2025 24_09_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15844#p18335;current
1258;Zarządzenia Rok 2025;1726811;Z_33_2025 24_09_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15844#p18335;current
1258;Zarządzenia Rok 2025;1726843;Z_34_2025 24_09_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15845#p18336;current
1258;Zarządzenia Rok 2025;1726841;Z_34_2025 24_09_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15845#p18336;current
1258;Zarządzenia Rok 2025;1726959;Z_35_2025 24_09_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15848#p18339;current
1258;Zarządzenia Rok 2025;1726957;Z_35_2025 24_09_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15848#p18339;current
1258;Zarządzenia Rok 2025;1726965;Z_36_2025 24_09_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15850#p18341;current
1258;Zarządzenia Rok 2025;1726963;Z_36_2025 24_09_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15850#p18341;current
1258;Zarządzenia Rok 2025;1727456;Z_37_2025 26_09_2025-sig.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15857#p18348;current
1258;Zarządzenia Rok 2025;1727454;Z_37_2025 26_09_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15857#p18348;current
1258;Zarządzenia Rok 2025;1727499;Z_38_2025 26_09_2025-sig.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15858#p18349;current
1258;Zarządzenia Rok 2025;1727497;Z_38_2025 26_09_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15858#p18349;current
1258;Zarządzenia Rok 2025;1729148;Z_39_2025 02_10_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15872#p18363;unknown
1258;Zarządzenia Rok 2025;1729146;Z_39_2025 02_10_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15872#p18363;unknown
1258;Zarządzenia Rok 2025;1661699;Z_4_2025 06_03_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15354#p17845;current
1258;Zarządzenia Rok 2025;1661701;Z_4_2025 06_03_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15354#p17845;current
1258;Zarządzenia Rok 2025;1736071;Z_40_2025 21_10_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15936#p18427;unknown
1258;Zarządzenia Rok 2025;1736073;Z_40_2025 21_10_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15936#p18427;unknown
1258;Zarządzenia Rok 2025;1736077;Z_41_2025 21_10_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15937#p18428;current
1258;Zarządzenia Rok 2025;1736079;Z_41_2025 21_10_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15937#p18428;current
1258;Zarządzenia Rok 2025;1736083;Z_42_2025 21_10_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15938#p18429;current
1258;Zarządzenia Rok 2025;1736085;Z_42_2025 21_10_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15938#p18429;current
1258;Zarządzenia Rok 2025;1738722;Z_43_2025 28_10_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15952#p18443;current
1258;Zarządzenia Rok 2025;1738724;Z_43_2025 28_10_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15952#p18443;current
1258;Zarządzenia Rok 2025;1740039;Z_44_2025 07_11_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15982#p18474;current
1258;Zarządzenia Rok 2025;1740041;Z_44_2025 07_11_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15982#p18474;current
1258;Zarządzenia Rok 2025;1740087;Z_45_2025 07_11_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15983#p18475;unknown
1258;Zarządzenia Rok 2025;1740085;Z_45_2025 07_11_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15983#p18475;unknown
1258;Zarządzenia Rok 2025;1740096;Z_46_2025 07_11_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15984#p18476;unknown
1258;Zarządzenia Rok 2025;1740094;Z_46_2025 07_11_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15984#p18476;unknown
1258;Zarządzenia Rok 2025;1740335;Z_47_2025 12_11_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15988#p18480;unknown
1258;Zarządzenia Rok 2025;1740337;Z_47_2025 12_11_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15988#p18480;unknown
1258;Zarządzenia Rok 2025;1661693;Z_5_2025 06_03_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15353#p17844;current
1258;Zarządzenia Rok 2025;1661695;Z_5_2025 06_03_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15353#p17844;current
1258;Zarządzenia Rok 2025;1662997;Z_6_2025 11_03_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15376#p17867;current
1258;Zarządzenia Rok 2025;1662999;Z_6_2025 11_03_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15376#p17867;current
1258;Zarządzenia Rok 2025;1663998;Z_7_2025 17_03_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15390#p17881;current
1258;Zarządzenia Rok 2025;1664000;Z_7_2025 17_03_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15390#p17881;current
1258;Zarządzenia Rok 2025;1669583;Z_8_2025 21_03_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15407#p17898;current
1258;Zarządzenia Rok 2025;1669585;Z_8_2025 21_03_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15407#p17898;current
1258;Zarządzenia Rok 2025;1669591;Z_9_2025 21_03_2025.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15408#p17899;current
1258;Zarządzenia Rok 2025;1669589;Z_9_2025 21_03_2025.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=15408#p17899;current
1144;Zarządzenia Rok 2024;1492424;Z_1_2024 22_01_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13642#p16127;current
1144;Zarządzenia Rok 2024;1492426;Z_1_2024 22_01_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13642#p16127;current
1144;Zarządzenia Rok 2024;1529231;Z_10_2024  20_03_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13832#p16318;current
1144;Zarządzenia Rok 2024;1529229;Z_10_2024  20_03_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13832#p16318;current
1144;Zarządzenia Rok 2024;1531239;Z_11_2024 21_03_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13834#p16320;current
1144;Zarządzenia Rok 2024;1531241;Z_11_2024 21_03_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13834#p16320;current
1144;Zarządzenia Rok 2024;1533019;Z_12_2024 28_03_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13846#p16332;current
1144;Zarządzenia Rok 2024;1533017;Z_12_2024 28_03_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13846#p16332;current
1144;Zarządzenia Rok 2024;1540466;Z_13_2024 16_04_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13906#p16393;current
1144;Zarządzenia Rok 2024;1540468;Z_13_2024 16_04_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13906#p16393;current
1144;Zarządzenia Rok 2024;1540472;Z_14_2024 16_04_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13907#p16394;current
1144;Zarządzenia Rok 2024;1540474;Z_14_2024 16_04_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13907#p16394;current
1144;Zarządzenia Rok 2024;1550406;Z_15_2024 22_04_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13919#p16406;current
1144;Zarządzenia Rok 2024;1550408;Z_15_2024 22_04_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13919#p16406;current
1144;Zarządzenia Rok 2024;1550418;Z_16_2024 22_04_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13920#p16407;current
1144;Zarządzenia Rok 2024;1550420;Z_16_2024 22_04_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13920#p16407;current
1144;Zarządzenia Rok 2024;1556299;Z_18_2024 13_05_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14080#p16567;current
1144;Zarządzenia Rok 2024;1556301;Z_18_2024 13_05_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14080#p16567;current
1144;Zarządzenia Rok 2024;1565583;Z_19_2024 29_05_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14347#p16835;current
1144;Zarządzenia Rok 2024;1565581;Z_19_2024 29_05_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14347#p16835;current
1144;Zarządzenia Rok 2024;1497595;Z_2_2024 29_01_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13657#p16142;current
1144;Zarządzenia Rok 2024;1497597;Z_2_2024 29_01_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13657#p16142;current
1144;Zarządzenia Rok 2024;1570545;Z_20_2024 12_06_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14386#p16875;current
1144;Zarządzenia Rok 2024;1570547;Z_20_2024 12_06_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14386#p16875;current
1144;Zarządzenia Rok 2024;1570552;Z_21_2024 12_06_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14387#p16876;current
1144;Zarządzenia Rok 2024;1570554;Z_21_2024 12_06_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14387#p16876;current
1144;Zarządzenia Rok 2024;1571122;Z_22_2024 14_06_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14390#p16879;current
1144;Zarządzenia Rok 2024;1571124;Z_22_2024 14_06_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14390#p16879;current
1144;Zarządzenia Rok 2024;1577543;Z_23_2024 24_06_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14408#p16897;current
1144;Zarządzenia Rok 2024;1577545;Z_23_2024 24_06_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14408#p16897;current
1144;Zarządzenia Rok 2024;1577563;Z_24_2024 24_06_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14409#p16898;current
1144;Zarządzenia Rok 2024;1577565;Z_24_2024 24_06_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14409#p16898;current
1144;Zarządzenia Rok 2024;1577717;Z_25_2024 24_06_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14410#p16899;current
1144;Zarządzenia Rok 2024;1577719;Z_25_2024 24_06_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14410#p16899;current
1144;Zarządzenia Rok 2024;1589833;Z_26_2024 16_07_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14446#p16935;current
1144;Zarządzenia Rok 2024;1589835;Z_26_2024 16_07_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14446#p16935;current
1144;Zarządzenia Rok 2024;1589842;Z_27_2024 16_07_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14447#p16936;current
1144;Zarządzenia Rok 2024;1589844;Z_27_2024 16_07_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14447#p16936;current
1144;Zarządzenia Rok 2024;1594578;Z_29_2024 30_08_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14476#p16965;current
1144;Zarządzenia Rok 2024;1594580;Z_29_2024 30_08_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14476#p16965;current
1144;Zarządzenia Rok 2024;1595534;Z_30_2024 02_09_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14479#p16968;current
1144;Zarządzenia Rok 2024;1595532;Z_30_2024 02_09_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14479#p16968;current
1144;Zarządzenia Rok 2024;1595876;Z_31_2024  04_09_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14485#p16974;current
1144;Zarządzenia Rok 2024;1595878;Z_31_2024  04_09_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14485#p16974;current
1144;Zarządzenia Rok 2024;1596235;Z_32_2024 06_09_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14488#p16977;current
1144;Zarządzenia Rok 2024;1596237;Z_32_2024 06_09_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14488#p16977;current
1144;Zarządzenia Rok 2024;1601294;Z_33_2024 17_09_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14509#p16999;current
1144;Zarządzenia Rok 2024;1601292;Z_33_2024_17_09_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14509#p16999;current
1144;Zarządzenia Rok 2024;1607430;Z_35_2024 18_09_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14519#p17009;current
1144;Zarządzenia Rok 2024;1607428;Z_35_2024 18_09_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14519#p17009;current
1144;Zarządzenia Rok 2024;1614172;Z_36_2024 01_10_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14554#p17044;current
1144;Zarządzenia Rok 2024;1614174;Z_36_2024 01_10_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14554#p17044;current
1144;Zarządzenia Rok 2024;1614141;Z_37_2024 01_10_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14552#p17042;current
1144;Zarządzenia Rok 2024;1614143;Z_37_2024 01_10_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14552#p17042;current
1144;Zarządzenia Rok 2024;1614562;Z_38_2024 01_10_2024.doc;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14566#p17056;current
1144;Zarządzenia Rok 2024;1614564;Z_38_2024 01_10_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14566#p17056;current
1144;Zarządzenia Rok 2024;1614199;Z_39_2024 01_10_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14555#p17045;current
1144;Zarządzenia Rok 2024;1614197;Z_39_2024 01_10_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14555#p17045;current
1144;Zarządzenia Rok 2024;1511606;Z_4_2024 22_02_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13704#p16189;current
1144;Zarządzenia Rok 2024;1511604;Z_4_2024 22_02_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=13704#p16189;current
1144;Zarządzenia Rok 2024;1614231;Z_40_2024 01_10_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14557#p17047;current
1144;Zarządzenia Rok 2024;1614233;Z_40_2024 01_10_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14557#p17047;current
1144;Zarządzenia Rok 2024;1614264;Z_42_2024 01_10_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14558#p17048;current
1144;Zarządzenia Rok 2024;1614262;Z_42_2024 01_10_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14558#p17048;current
1144;Zarządzenia Rok 2024;1614278;Z_43_2024 01_10_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14559#p17049;current
1144;Zarządzenia Rok 2024;1614280;Z_43_2024 01_10_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14559#p17049;current
1144;Zarządzenia Rok 2024;1614309;Z_44_2024 01_10_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14560#p17050;current
1144;Zarządzenia Rok 2024;1614311;Z_44_2024 01_10_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14560#p17050;current
1144;Zarządzenia Rok 2024;1614312;Z_45_2024 01_10_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14561#p17051;current
1144;Zarządzenia Rok 2024;1614314;Z_45_2024 01_10_2024.pdf;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14561#p17051;current
1144;Zarządzenia Rok 2024;1614339;Z_46_2024 01_10_2024.docx;https://adm.edu.p.lodz.pl/mod/forum/discuss.php?d=14562#p17052;current
